plate	gene	heat95	minutes	plateRemark	well	absBlue	absYellow
CP00015	N	NA	40		C10	1.1802	1.323
CP00015	N	NA	40		C11	1.1983	1.2363
CP00015	N	NA	40		C12	1.2148	1.2463
CP00015	N	NA	40		D1	1.3719	1.472
CP00015	N	NA	40		D2	1.3018	1.3505
CP00015	N	NA	40		D3	1.2241	1.2975
CP00015	N	NA	40		D4	1.3403	1.4251
CP00015	N	NA	40		D5	1.2423	1.3022
CP00015	N	NA	40		D6	1.299	1.3346
CP00015	N	NA	40		D7	1.3257	1.1265
CP00015	N	NA	40		D8	1.2623	1.2953
CP00015	N	NA	40		D9	1.1913	1.3494
CP00015	N	NA	40		D10	1.237	1.2738
CP00015	N	NA	40		D11	1.2091	1.249
CP00015	N	NA	40		D12	1.2613	1.3473
CP00015	N	NA	40		E1	1.3428	1.4091
CP00015	N	NA	40		E2	1.3228	1.3977
CP00015	N	NA	40		E3	1.2932	1.2393
CP00015	N	NA	40		E4	1.333	1.4208
CP00015	N	NA	40		E5	1.4013	0.9547
CP00015	N	NA	40		E6	1.2475	1.307
CP00015	N	NA	40		E7	1.2015	1.1799
CP00015	N	NA	40		E8	1.2397	1.3293
CP00015	N	NA	40		E9	1.179	1.2566
CP00015	N	NA	40		E10	1.2489	1.3431
CP00015	N	NA	40		E11	1.2131	1.3386
CP00015	N	NA	40		E12	1.2751	1.3391
CP00015	N	NA	40		F1	1.3572	1.385
CP00015	N	NA	40		F2	1.2431	1.3347
CP00015	N	NA	40		F3	1.2924	1.439
CP00015	N	NA	40		F4	1.1883	1.3445
CP00015	N	NA	40		F5	1.2383	1.288
CP00015	N	NA	40		F6	1.2041	1.3016
CP00015	N	NA	40		F7	1.2622	1.1264
CP00015	N	NA	40		F8	1.1741	1.3282
CP00015	N	NA	40		F9	1.2485	1.2982
CP00015	N	NA	40		F10	1.1597	1.3242
CP00015	N	NA	40		F11	1.2551	1.4309
CP00015	N	NA	40		F12	1.2386	1.3588
CP00015	N	NA	40		G1	1.3617	1.4289
CP00015	N	NA	40		G2	1.3395	1.4146
CP00015	N	NA	40		G3	1.3888	1.3423
CP00015	N	NA	40		G4	1.2937	1.3653
CP00015	N	NA	40		G5	1.2361	1.3377
CP00015	N	NA	40		G6	1.2637	1.4258
CP00015	N	NA	40		G7	1.2434	1.3961
CP00015	N	NA	40		G8	1.2958	0.9913
CP00015	N	NA	40		G9	1.2987	1.3404
CP00015	N	NA	40		G10	1.3536	1.2529
CP00015	N	NA	40		G11	1.1644	1.3116
CP00015	N	NA	40		G12	1.3135	1.402
CP00015	N	NA	40		H1	1.3651	1.3991
CP00015	N	NA	40		H2	1.2964	1.4013
CP00015	N	NA	40		H3	1.3058	1.3765
CP00015	N	NA	40		H4	1.3967	1.4873
CP00015	N	NA	40		H5	1.3577	1.5281
CP00015	N	NA	40		H6	1.433	1.1519
CP00015	N	NA	40		H7	1.2717	1.4644
CP00015	N	NA	40		H8	1.3271	1.365
CP00015	N	NA	40		H9	1.2583	1.2984
CP00015	N	NA	40		H10	1.3569	1.2095
CP00015	N	NA	40		H11	1.7148	1.7404
CP00015	N	NA	40		H12	1.3223	1.3285
CP00016	N	NA	20		A1	0.8777	0.9686
CP00016	N	NA	20		A2	1.1244	1.323
CP00016	N	NA	20		A3	1.1463	1.3728
CP00016	N	NA	20		A4	1.1527	1.445
CP00016	N	NA	20		A5	1.1109	1.2961
CP00016	N	NA	20		A6	1.1276	1.3263
CP00016	N	NA	20		A7	1.0758	1.2798
CP00016	N	NA	20		A8	1.158	1.4292
CP00016	N	NA	20		A9	1.1295	0.9543
CP00016	N	NA	20		A10	1.0321	1.3024
CP00016	N	NA	20		A11	1.1787	0.9705
CP00016	N	NA	20		A12	1.1097	1.3177
CP00016	N	NA	20		B1	1.1671	1.3177
CP00016	N	NA	20		B2	1.0466	1.171
CP00016	N	NA	20		B3	1.1698	1.3869
CP00016	N	NA	20		B4	1.2302	1.4329
CP00016	N	NA	20		B5	1.2436	1.4829
CP00016	N	NA	20		B6	1.1582	1.3602
CP00016	N	NA	20		B7	1.2039	1.3665
CP00016	N	NA	20		B8	1.1506	1.3342
CP00016	N	NA	20		B9	1.0243	1.2291
CP00016	N	NA	20		B10	1.1687	1.3738
CP00016	N	NA	20		B11	1.126	1.3244
CP00016	N	NA	20		B12	1.1907	1.359
CP00016	N	NA	20		C1	1.1737	1.3678
CP00016	N	NA	20		C2	1.1894	1.3588
CP00016	N	NA	20		C3	1.2153	1.4302
CP00016	N	NA	20		C4	1.1668	1.3363
CP00016	N	NA	20		C5	1.2241	1.4325
CP00016	N	NA	20		C6	1.1349	1.3062
CP00016	N	NA	20		C7	1.138	1.3258
CP00016	N	NA	20		C8	1.2369	1.4194
CP00016	N	NA	20		C9	1.1402	1.3284
CP00016	N	NA	20		C10	1.12	1.3965
CP00016	N	NA	20		C11	1.1532	1.3226
CP00016	N	NA	20		C12	1.1127	1.3347
CP00016	N	NA	20		D1	1.2423	1.4124
CP00016	N	NA	20		D2	1.2222	1.3972
CP00016	N	NA	20		D3	1.2321	1.4682
CP00016	N	NA	20		D4	1.2745	1.4666
CP00016	N	NA	20		D5	1.1894	1.187
CP00016	N	NA	20		D6	1.2156	1.4012
CP00016	N	NA	20		D7	1.2078	1.3686
CP00016	N	NA	20		D8	1.1753	1.3524
CP00016	N	NA	20		D9	1.2027	1.4021
CP00016	N	NA	20		D10	1.1472	1.2997
CP00016	N	NA	20		D11	1.1333	1.3233
CP00016	N	NA	20		D12	1.1415	1.3251
CP00016	N	NA	20		E1	1.2525	1.4572
CP00016	N	NA	20		E2	1.2931	1.5119
CP00016	N	NA	20		E3	1.2075	1.4236
CP00016	N	NA	20		E4	1.2435	1.4685
CP00016	N	NA	20		E5	1.1282	1.2961
CP00016	N	NA	20		E6	1.1526	1.3487
CP00016	N	NA	20		E7	1.1049	1.2962
CP00016	N	NA	20		E8	1.2065	1.4435
CP00016	N	NA	20		E9	1.1649	1.3494
CP00016	N	NA	20		E10	1.1782	1.4385
CP00016	N	NA	20		E11	1.2445	1.4919
CP00016	N	NA	20		E12	1.1602	1.4055
CP00016	N	NA	20		F1	1.3746	1.485
CP00016	N	NA	20		F2	1.1244	1.2619
CP00016	N	NA	20		F3	1.3059	1.5436
CP00016	N	NA	20		F4	1.2218	1.4866
CP00016	N	NA	20		F5	1.168	1.3488
CP00016	N	NA	20		F6	1.1118	1.2935
CP00016	N	NA	20		F7	1.1128	1.3095
CP00016	N	NA	20		F8	1.1114	1.377
CP00016	N	NA	20		F9	1.156	1.3416
CP00016	N	NA	20		F10	1.1336	1.362
CP00016	N	NA	20		F11	1.1501	1.3433
CP00016	N	NA	20		F12	1.1252	1.3851
CP00016	N	NA	20		G1	1.4062	1.5778
CP00016	N	NA	20		G2	1.4309	1.5649
CP00016	N	NA	20		G3	1.2283	1.4368
CP00016	N	NA	20		G4	1.3573	1.5367
CP00016	N	NA	20		G5	1.3645	1.5254
CP00016	N	NA	20		G6	1.3125	1.4951
CP00016	N	NA	20		G7	1.1463	1.3172
CP00016	N	NA	20		G8	1.1258	1.3148
CP00016	N	NA	20		G9	1.1661	1.3304
CP00016	N	NA	20		G10	1.405	1.1779
CP00016	N	NA	20		G11	1.2276	0.964
CP00016	N	NA	20		G12	1.2101	1.3618
CP00016	N	NA	20		H1	1.4573	1.5945
CP00016	N	NA	20		H2	1.3494	1.5195
CP00016	N	NA	20		H3	1.2508	1.4165
CP00016	N	NA	20		H4	1.3068	1.5007
CP00016	N	NA	20		H5	1.3799	1.5592
CP00016	N	NA	20		H6	1.2452	1.445
CP00016	N	NA	20		H7	1.2049	1.3933
CP00016	N	NA	20		H8	1.2087	1.4242
CP00016	N	NA	20		H9	1.1623000000000001	1.3098
CP00016	N	NA	20		H10	1.1764	1.3183
CP00016	N	NA	20		H11	1.1647	1.3534
CP00016	N	NA	20		H12	1.1912	1.3567
CP00016	N	NA	25		A1	0.8817	0.9809
CP00016	N	NA	25		A2	1.2169	1.3716
CP00016	N	NA	25		A3	1.2691	1.4669
CP00016	N	NA	25		A4	1.2859	1.5053
CP00016	N	NA	25		A5	1.1803	1.3125
CP00016	N	NA	25		A6	1.1762	1.3251
CP00016	N	NA	25		A7	1.1196	1.2811
CP00016	N	NA	25		A8	1.1864	1.4147
CP00016	N	NA	25		A9	1.1902	0.8853
CP00016	N	NA	25		A10	1.1588	1.347
CP00016	N	NA	25		A11	1.2441	0.9333
CP00016	N	NA	25		A12	1.15	1.2988
CP00016	N	NA	25		B1	1.3082	1.4148
CP00016	N	NA	25		B2	1.1287	1.2512
CP00016	N	NA	25		B3	1.228	1.4415
CP00016	N	NA	25		B4	1.297	1.4868
CP00016	N	NA	25		B5	1.2912	1.5023
CP00016	N	NA	25		B6	1.261	1.4557
CP00016	N	NA	25		B7	1.2624	1.4066
CP00016	N	NA	25		B8	1.2037	1.3477
CP00016	N	NA	25		B9	1.1022	1.2643
CP00016	N	NA	25		B10	1.2257	1.3766
CP00016	N	NA	25		B11	1.1866	1.3373
CP00016	N	NA	25		B12	1.2488	1.3798
CP00016	N	NA	25		C1	1.2913	1.425
CP00016	N	NA	25		C2	1.2679	1.4183
CP00016	N	NA	25		C3	1.3039	1.4761
CP00016	N	NA	25		C4	1.2565	1.3929
CP00016	N	NA	25		C5	1.2437	1.4125
CP00016	N	NA	25		C6	1.2053	1.3693
CP00016	N	NA	25		C7	1.2216	1.368
CP00016	N	NA	25		C8	1.3044	1.4595
CP00016	N	NA	25		C9	1.1852	1.374
CP00016	N	NA	25		C10	1.1209	1.3828
CP00016	N	NA	25		C11	1.1666	1.3103
CP00016	N	NA	25		C12	1.1989	1.3528
CP00016	N	NA	25		D1	1.3736	1.4908
CP00016	N	NA	25		D2	1.2907	1.4145
CP00016	N	NA	25		D3	1.2445	1.5108
CP00016	N	NA	25		D4	1.3339	1.4944
CP00016	N	NA	25		D5	1.3316	1.0431
CP00016	N	NA	25		D6	1.306	1.4717
CP00016	N	NA	25		D7	1.2543	1.382
CP00016	N	NA	25		D8	1.2473	1.3986
CP00016	N	NA	25		D9	1.2631	1.4477
CP00016	N	NA	25		D10	1.1599	1.2708
CP00016	N	NA	25		D11	1.201	1.3559
CP00016	N	NA	25		D12	1.214	1.3503
CP00016	N	NA	25		E1	1.3437	1.4937
CP00016	N	NA	25		E2	1.2675	1.5034
CP00016	N	NA	25		E3	1.2951	1.4619
CP00016	N	NA	25		E4	1.3239	1.4986
CP00016	N	NA	25		E5	1.1973	1.3392
CP00016	N	NA	25		E6	1.2434	1.4129
CP00016	N	NA	25		E7	1.1773	1.3385
CP00016	N	NA	25		E8	1.3007	1.4907
CP00016	N	NA	25		E9	1.2164	1.3426
CP00016	N	NA	25		E10	1.2778	1.5076
CP00016	N	NA	25		E11	1.2377	1.4226
CP00016	N	NA	25		E12	1.2829	1.4575
CP00016	N	NA	25		F1	1.4448	1.2048
CP00016	N	NA	25		F2	1.1071	1.2432
CP00016	N	NA	25		F3	1.2919	1.494
CP00016	N	NA	25		F4	1.2322	1.4783
CP00016	N	NA	25		F5	1.2401	1.3714
CP00016	N	NA	25		F6	1.1851	1.3251
CP00016	N	NA	25		F7	1.1889	1.3543
CP00016	N	NA	25		F8	1.1912	1.395
CP00016	N	NA	25		F9	1.2251	1.3625
CP00016	N	NA	25		F10	1.1698	1.3672
CP00016	N	NA	25		F11	1.2246	1.3757
CP00016	N	NA	25		F12	1.2184	1.3848
CP00016	N	NA	25		G1	1.3528	1.4939
CP00016	N	NA	25		G2	1.4185	1.525
CP00016	N	NA	25		G3	1.3319	1.4873
CP00016	N	NA	25		G4	1.3506	1.501
CP00016	N	NA	25		G5	1.3196	1.5152
CP00016	N	NA	25		G6	1.2871	1.4571
CP00016	N	NA	25		G7	1.2064	1.3608
CP00016	N	NA	25		G8	1.1821	1.3298
CP00016	N	NA	25		G9	1.2436	1.3601
CP00016	N	NA	25		G10	1.3953	1.0306
CP00016	N	NA	25		G11	1.3325	0.9601
CP00016	N	NA	25		G12	1.2741	1.3738
CP00016	N	NA	25		H1	1.4378	1.5251
CP00016	N	NA	25		H2	1.3266	1.4771
CP00016	N	NA	25		H3	1.3092	1.4544
CP00016	N	NA	25		H4	1.4146	1.555
CP00016	N	NA	25		H5	1.3912	1.5474
CP00016	N	NA	25		H6	1.3574	1.5298
CP00016	N	NA	25		H7	1.3515	1.51
CP00016	N	NA	25		H8	1.2771	1.435
CP00016	N	NA	25		H9	1.2366	1.3617
CP00016	N	NA	25		H10	1.2463	1.3248
CP00016	N	NA	25		H11	1.1897	1.3444
CP00016	N	NA	25		H12	1.1993	1.383
CP00016	N	NA	30		A1	0.9215	1.0186
CP00016	N	NA	30		A2	1.2083	1.3555
CP00016	N	NA	30		A3	1.2787	1.4634
CP00016	N	NA	30		A4	1.3041	1.4966
CP00016	N	NA	30		A5	1.2522	1.3653
CP00016	N	NA	30		A6	1.2033	1.3373
CP00016	N	NA	30		A7	1.1409	1.2882
CP00016	N	NA	30		A8	1.2161	1.4317
CP00016	N	NA	30		A9	1.2317	0.8628
CP00016	N	NA	30		A10	1.1883	1.3775
CP00016	N	NA	30		A11	1.3061	0.9354
CP00016	N	NA	30		A12	1.1924	1.3262
CP00016	N	NA	30		B1	1.3319	1.426
CP00016	N	NA	30		B2	1.1671	1.2633
CP00016	N	NA	30		B3	1.2317	1.4334
CP00016	N	NA	30		B4	1.3125	1.4876
CP00016	N	NA	30		B5	1.2873000000000001	1.4926
CP00016	N	NA	30		B6	1.2869	1.4653
CP00016	N	NA	30		B7	1.2812	1.3985
CP00016	N	NA	30		B8	1.2036	1.3258
CP00016	N	NA	30		B9	1.1273	1.2818
CP00016	N	NA	30		B10	1.2277	1.3613
CP00016	N	NA	30		B11	1.219	1.3479
CP00016	N	NA	30		B12	1.3058	1.4245
CP00016	N	NA	30		C1	1.3166	1.4463
CP00016	N	NA	30		C2	1.271	1.4758
CP00016	N	NA	30		C3	1.3085	1.4753
CP00016	N	NA	30		C4	1.2756	1.4021
CP00016	N	NA	30		C5	1.2507	1.4062
CP00016	N	NA	30		C6	1.2194	1.3719
CP00016	N	NA	30		C7	1.2564	1.3927
CP00016	N	NA	30		C8	1.2998	1.435
CP00016	N	NA	30		C9	1.2072	1.4128
CP00016	N	NA	30		C10	1.1541	1.4007
CP00016	N	NA	30		C11	1.193	1.3274
CP00016	N	NA	30		C12	1.2683	1.4125
CP00016	N	NA	30		D1	1.3889	1.4948
CP00016	N	NA	30		D2	1.3152	1.4295
CP00016	N	NA	30		D3	1.257	1.5149
CP00016	N	NA	30		D4	1.345	1.493
CP00016	N	NA	30		D5	1.3559	0.999
CP00016	N	NA	30		D6	1.3222	1.4744
CP00016	N	NA	30		D7	1.2589	1.3655
CP00016	N	NA	30		D8	1.2679	1.4078
CP00016	N	NA	30		D9	1.2792	1.4441
CP00016	N	NA	30		D10	1.1808	1.2687
CP00016	N	NA	30		D11	1.2321	1.3709
CP00016	N	NA	30		D12	1.2396	1.3625
CP00016	N	NA	30		E1	1.3495	1.4926
CP00016	N	NA	30		E2	1.3073	1.5368
CP00016	N	NA	30		E3	1.2889	1.4345
CP00016	N	NA	30		E4	1.33	1.486
CP00016	N	NA	30		E5	1.2022	1.3359
CP00016	N	NA	30		E6	1.2589	1.4135
CP00016	N	NA	30		E7	1.1945	1.3459
CP00016	N	NA	30		E8	1.357	1.5419
CP00016	N	NA	30		E9	1.2051	1.3197
CP00016	N	NA	30		E10	1.3112	1.5383
CP00016	N	NA	30		E11	1.1776	1.3494
CP00016	N	NA	30		E12	1.3162	1.467
CP00016	N	NA	30		F1	1.4661	1.1401
CP00016	N	NA	30		F2	1.1183	1.2552
CP00016	N	NA	30		F3	1.2939	1.4888
CP00016	N	NA	30		F4	1.2346	1.4785
CP00016	N	NA	30		F5	1.2809	1.413
CP00016	N	NA	30		F6	1.2054	1.3357
CP00016	N	NA	30		F7	1.2093	1.3651
CP00016	N	NA	30		F8	1.2034	1.3926
CP00016	N	NA	30		F9	1.2317	1.3555
CP00016	N	NA	30		F10	1.196	1.3944
CP00016	N	NA	30		F11	1.2727	1.4243
CP00016	N	NA	30		F12	1.2498	1.4234
CP00016	N	NA	30		G1	1.3622	1.4978
CP00016	N	NA	30		G2	1.433	1.5399
CP00016	N	NA	30		G3	1.3362	1.4843
CP00016	N	NA	30		G4	1.3484	1.4873
CP00016	N	NA	30		G5	1.3393	1.5232
CP00016	N	NA	30		G6	1.316	1.4906
CP00016	N	NA	30		G7	1.2288	1.3848
CP00016	N	NA	30		G8	1.2027	1.338
CP00016	N	NA	30		G9	1.2702	1.3749
CP00016	N	NA	30		G10	1.4137	1.0063
CP00016	N	NA	30		G11	1.3621	0.9583
CP00016	N	NA	30		G12	1.3173	1.3954
CP00016	N	NA	30		H1	1.4424	1.5225
CP00016	N	NA	30		H2	1.3405	1.4851
CP00016	N	NA	30		H3	1.3231	1.4548
CP00016	N	NA	30		H4	1.4472	1.5691
CP00016	N	NA	30		H5	1.4275	1.5484
CP00016	N	NA	30		H6	1.3895	1.5295
CP00016	N	NA	30		H7	1.3566	1.4919
CP00016	N	NA	30		H8	1.2991	1.4371
CP00016	N	NA	30		H9	1.2532	1.3713
CP00016	N	NA	30		H10	1.2647	1.3327
CP00016	N	NA	30		H11	1.242	1.3539
CP00016	N	NA	30		H12	1.2703	1.3819
CP00016	N	NA	35		A1	0.9446	1.0613
CP00016	N	NA	35		A2	1.2078	1.4191
CP00016	N	NA	35		A3	1.276	1.5413
CP00016	N	NA	35		A4	1.3409	1.6165
CP00016	N	NA	35		A5	1.1472	1.39
CP00016	N	NA	35		A6	1.2148	1.4333
CP00016	N	NA	35		A7	1.1382	1.372
CP00016	N	NA	35		A8	1.2246	1.5147
CP00016	N	NA	35		A9	1.31	0.903
CP00016	N	NA	35		A10	1.1724	1.4236
CP00016	N	NA	35		A11	1.3432	0.9434
CP00016	N	NA	35		A12	1.1783	1.3749
CP00016	N	NA	35		B1	1.3446	1.5158
CP00016	N	NA	35		B2	1.2397	1.379
CP00016	N	NA	35		B3	1.2425	1.5045
CP00016	N	NA	35		B4	1.3173	1.5823
CP00016	N	NA	35		B5	1.3142	1.5885
CP00016	N	NA	35		B6	1.3102	1.5767
CP00016	N	NA	35		B7	1.2711	1.4953
CP00016	N	NA	35		B8	1.2031	1.4149
CP00016	N	NA	35		B9	1.1645	1.3609
CP00016	N	NA	35		B10	1.2096	1.4455
CP00016	N	NA	35		B11	1.2008	1.4449
CP00016	N	NA	35		B12	1.2593	1.4661
CP00016	N	NA	35		C1	1.3178	1.5352
CP00016	N	NA	35		C2	1.2754	1.5409
CP00016	N	NA	35		C3	1.3146	1.584
CP00016	N	NA	35		C4	1.274	1.4887
CP00016	N	NA	35		C5	1.2255	1.4848
CP00016	N	NA	35		C6	1.2019	1.4528
CP00016	N	NA	35		C7	1.2311	1.4681
CP00016	N	NA	35		C8	1.3217	1.4475
CP00016	N	NA	35		C9	1.2163	1.4709
CP00016	N	NA	35		C10	1.185	1.517
CP00016	N	NA	35		C11	1.1828	1.3991
CP00016	N	NA	35		C12	1.2247	1.4593
CP00016	N	NA	35		D1	1.3704	1.559
CP00016	N	NA	35		D2	1.3197	1.5203
CP00016	N	NA	35		D3	1.2422	1.5852
CP00016	N	NA	35		D4	1.3163	1.5498
CP00016	N	NA	35		D5	1.377	0.9693
CP00016	N	NA	35		D6	1.3001	1.5504
CP00016	N	NA	35		D7	1.2648	1.4737
CP00016	N	NA	35		D8	1.2587	1.4867
CP00016	N	NA	35		D9	1.2963	1.5271
CP00016	N	NA	35		D10	1.2347	1.1846
CP00016	N	NA	35		D11	1.2154	1.4417
CP00016	N	NA	35		D12	1.2154	1.395
CP00016	N	NA	35		E1	1.3623	1.5651
CP00016	N	NA	35		E2	1.3069	1.6128
CP00016	N	NA	35		E3	1.276	1.5297
CP00016	N	NA	35		E4	1.3054	1.5689
CP00016	N	NA	35		E5	1.212	1.4281
CP00016	N	NA	35		E6	1.2741	1.3618
CP00016	N	NA	35		E7	1.1882	1.412
CP00016	N	NA	35		E8	1.3344	1.6026
CP00016	N	NA	35		E9	1.2016	1.4024
CP00016	N	NA	35		E10	1.3416	1.6086
CP00016	N	NA	35		E11	1.1712	1.4055
CP00016	N	NA	35		E12	1.2898	1.511
CP00016	N	NA	35		F1	1.4423	1.0857
CP00016	N	NA	35		F2	1.1241	1.3054
CP00016	N	NA	35		F3	1.2329	1.5042
CP00016	N	NA	35		F4	1.1969	1.5051
CP00016	N	NA	35		F5	1.2646	1.4876
CP00016	N	NA	35		F6	1.1755	1.3881
CP00016	N	NA	35		F7	1.1954	1.4396
CP00016	N	NA	35		F8	1.2005	1.454
CP00016	N	NA	35		F9	1.2316	1.446
CP00016	N	NA	35		F10	1.2143	1.4399
CP00016	N	NA	35		F11	1.3232	1.5424
CP00016	N	NA	35		F12	1.2311	1.463
CP00016	N	NA	35		G1	1.4058	1.5974
CP00016	N	NA	35		G2	1.4388	1.6089
CP00016	N	NA	35		G3	1.3244	1.5532
CP00016	N	NA	35		G4	1.3349	1.5663
CP00016	N	NA	35		G5	1.315	1.573
CP00016	N	NA	35		G6	1.3086	1.565
CP00016	N	NA	35		G7	1.1908	1.3885
CP00016	N	NA	35		G8	1.1988	1.4078
CP00016	N	NA	35		G9	1.2618	1.4447
CP00016	N	NA	35		G10	1.4888	1.0161
CP00016	N	NA	35		G11	1.4333	0.9724
CP00016	N	NA	35		G12	1.3295	1.4828
CP00016	N	NA	35		H1	1.4715	1.5886
CP00016	N	NA	35		H2	1.3024	1.5119
CP00016	N	NA	35		H3	1.3175	1.5388
CP00016	N	NA	35		H4	1.4506	1.6569
CP00016	N	NA	35		H5	1.3951	1.6113
CP00016	N	NA	35		H6	1.3967	1.6254
CP00016	N	NA	35		H7	1.3398	1.5594
CP00016	N	NA	35		H8	1.3108	1.5281
CP00016	N	NA	35		H9	1.2573	1.4338
CP00016	N	NA	35		H10	1.2432	1.4012
CP00016	N	NA	35		H11	1.2443	1.4653
CP00016	N	NA	35		H12	1.2571	1.4347
CP00016	N	NA	40		A1	0.9393	0.9402
CP00016	N	NA	40		A2	1.1501	1.173
CP00016	N	NA	40		A3	1.2267	1.3276
CP00016	N	NA	40		A4	1.2692	1.3907
CP00016	N	NA	40		A5	1.1929	1.1934
CP00016	N	NA	40		A6	1.183	1.2864
CP00016	N	NA	40		A7	1.1193	1.2167
CP00016	N	NA	40		A8	1.1994	1.3545
CP00016	N	NA	40		A9	1.328	0.9191
CP00016	N	NA	40		A10	1.16	1.2102
CP00016	N	NA	40		A11	1.3258	0.9236
CP00016	N	NA	40		A12	1.2118	1.1351
CP00016	N	NA	40		B1	1.2964	1.3428
CP00016	N	NA	40		B2	1.1471	1.1715
CP00016	N	NA	40		B3	1.2029	1.3749
CP00016	N	NA	40		B4	1.2843	1.4042
CP00016	N	NA	40		B5	1.28	1.3606
CP00016	N	NA	40		B6	1.247	1.3414
CP00016	N	NA	40		B7	1.2472	1.3197
CP00016	N	NA	40		B8	1.1727	1.2488
CP00016	N	NA	40		B9	1.1285	1.1604
CP00016	N	NA	40		B10	1.1996	1.2918
CP00016	N	NA	40		B11	1.1695	1.2697
CP00016	N	NA	40		B12	1.2466	1.3232
CP00016	N	NA	40		C1	1.2891	1.3644
CP00016	N	NA	40		C2	1.2643	1.3417
CP00016	N	NA	40		C3	1.3164	1.4306
CP00016	N	NA	40		C4	1.2628	1.1443
CP00016	N	NA	40		C5	1.2464	1.2438
CP00016	N	NA	40		C6	1.1863	1.285
CP00016	N	NA	40		C7	1.2194	1.3249
CP00016	N	NA	40		C8	1.3513	1.1393
CP00016	N	NA	40		C9	1.2062	1.2224
CP00016	N	NA	40		C10	1.1622	1.343
CP00016	N	NA	40		C11	1.1522	1.2429
CP00016	N	NA	40		C12	1.1844	1.283
CP00016	N	NA	40		D1	1.3467	1.4157
CP00016	N	NA	40		D2	1.2901	1.359
CP00016	N	NA	40		D3	1.2419	1.4396
CP00016	N	NA	40		D4	1.3422	1.3148
CP00016	N	NA	40		D5	1.3566	0.9348
CP00016	N	NA	40		D6	1.293	1.394
CP00016	N	NA	40		D7	1.2557	1.3323
CP00016	N	NA	40		D8	1.2485	1.3117
CP00016	N	NA	40		D9	1.2781	1.3392
CP00016	N	NA	40		D10	1.2486	0.9646
CP00016	N	NA	40		D11	1.1897	1.2809
CP00016	N	NA	40		D12	1.1982	1.2595
CP00016	N	NA	40		E1	1.3232	1.4146
CP00016	N	NA	40		E2	1.2828	1.4551
CP00016	N	NA	40		E3	1.2505	1.3749
CP00016	N	NA	40		E4	1.3056	1.408
CP00016	N	NA	40		E5	1.2144	1.2933
CP00016	N	NA	40		E6	1.3157	1.0653
CP00016	N	NA	40		E7	1.2035	1.1836
CP00016	N	NA	40		E8	1.3079	1.3845
CP00016	N	NA	40		E9	1.2023	1.167
CP00016	N	NA	40		E10	1.3078	1.3931
CP00016	N	NA	40		E11	1.3185	1.3728
CP00016	N	NA	40		E12	1.2578	1.261
CP00016	N	NA	40		F1	1.3907	0.9991
CP00016	N	NA	40		F2	1.0816	1.1776
CP00016	N	NA	40		F3	1.2799	1.3331
CP00016	N	NA	40		F4	1.203	1.2962
CP00016	N	NA	40		F5	1.2608	1.3358
CP00016	N	NA	40		F6	1.1749	1.2345
CP00016	N	NA	40		F7	1.1936	1.2362
CP00016	N	NA	40		F8	1.2262	1.1042
CP00016	N	NA	40		F9	1.2002	1.2774
CP00016	N	NA	40		F10	1.1511	1.227
CP00016	N	NA	40		F11	1.4394	1.4785
CP00016	N	NA	40		F12	1.2774	1.3498000000000001
CP00016	N	NA	40		G1	1.354	1.4444
CP00016	N	NA	40		G2	1.4104	1.4667
CP00016	N	NA	40		G3	1.2858	1.3854
CP00016	N	NA	40		G4	1.322	1.4137
CP00016	N	NA	40		G5	1.3535	1.2073
CP00016	N	NA	40		G6	1.2842	1.2612
CP00016	N	NA	40		G7	1.1854	1.2224
CP00016	N	NA	40		G8	1.2145	1.2785
CP00016	N	NA	40		G9	1.25	1.3125
CP00016	N	NA	40		G10	1.456	0.9816
CP00016	N	NA	40		G11	1.3751	0.938
CP00016	N	NA	40		G12	1.2616	1.3072
CP00016	N	NA	40		H1	1.4125	1.4297
CP00016	N	NA	40		H2	1.2858	1.339
CP00016	N	NA	40		H3	1.2908	1.399
CP00016	N	NA	40		H4	1.3738	1.4042
CP00016	N	NA	40		H5	1.3173	1.3868
CP00016	N	NA	40		H6	1.3193	1.4039
CP00016	N	NA	40		H7	1.2775	1.35
CP00016	N	NA	40		H8	1.2621	1.3254
CP00016	N	NA	40		H9	1.4073	1.2511
CP00016	N	NA	40		H10	1.2427	1.2757
CP00016	N	NA	40		H11	1.3311	1.3706
CP00016	N	NA	40		H12	1.2704	1.3419
CP00017	N	NA	27		A1	0.940699994564056	1.01859998703003
CP00017	N	NA	27		A2	0.932099997997284	1.00890004634857
CP00017	N	NA	27		A3	0.923399984836578	1.00189995765686
CP00017	N	NA	27		A4	0.934499979019165	1.01789999008179
CP00017	N	NA	27		A5	0.892300009727478	0.943199992179871
CP00017	N	NA	27		A6	0.909600019454956	1.01470005512238
CP00017	N	NA	27		A7	0.899600028991699	0.987600028514862
CP00017	N	NA	27		A8	0.900200009346008	1
CP00017	N	NA	27		A9	1.08340001106262	0.706499993801117
CP00017	N	NA	27		A10	0.931500017642975	1.01090002059937
CP00017	N	NA	27		A11	1.04019999504089	0.827899992465973
CP00017	N	NA	27		A12	0.956200003623962	1.04690003395081
CP00017	N	NA	27		B1	0.971300005912781	0.985300004482269
CP00017	N	NA	27		B2	0.950699985027313	1.02779996395111
CP00017	N	NA	27		B3	0.979600012302399	1.03939998149872
CP00017	N	NA	27		B4	0.931999981403351	1.00629997253418
